Content.Data;Content.Grupo;Content.Subgrupo;Content.Natureza;Content.FORNECEDOR;Content.Entrada (R$);Content.Saída (R$);Content.Histórico;Name;;;;;
12/02/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,03;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon7;;;;;
13/02/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;6,00;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoAgata;;;;;
13/02/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;6,00;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
13/02/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;6,00;0,00;REND PAGO APLIC AUT MAIS;FluxoLifecon5;;;;;
13/02/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;6,00;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon7;;;;;
17/02/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;3,57;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
17/02/2025;BARILOCHE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);MUNICIPIO DE CURITIBA;0,00;-111,82;PAGAMENTO DE ISS RETIDO NA FONTE;FluxoBariloche;;;;;
17/02/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;SANEPAR;0,00;-93,28;CONTA DE ÁGUA SANEPAR FEVEREIRO 2025;FluxoBariloche;;;;;
17/02/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;SANEPAR;0,00;-289,96;CONTA DE ÁGUA SANEPAR JANEIRO 2025;FluxoBariloche;;;;;
17/02/2025;BARILOCHE;CUSTO DO ATIVO;PROJETOS DE EDIFICAÇÕES;PHAROS ENGENHARIA E CONSULTORIA SS LTDA;0,00;-2000,00;SERVIÇO DE ENGENHARIA PARA PROJETO CONTENCAO;FluxoBariloche;;;;;
17/02/2025;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);MUNICIPIO DE NOVO HAMBURGO;0,00;-2774,30;ISS RETIDO NA FONTE;FluxoLifecon7;;;;;
17/02/2025;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);RECEITA FEDERAL;0,00;-1204,27;PAGAMENTO DE CONTRIBUIÇÃO PATRONAL;FluxoLifecon7;;;;;
17/02/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,48;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon7;;;;;
18/02/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);BARILOCHE;0,00;-12000,00;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);FluxoAgata;;;;;
18/02/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;1,28;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoAgata;;;;;
18/02/2025;BARILOCHE;CUSTO DO ATIVO;FORNECIMENTO DE MATERIAL;DESCONTAO MADEIRAS COMERCIO DE MADEIRAS E ARTEFATO;0,00;-3464,00;COMPRA DE MADEIRAS PARA TAPUME;FluxoBariloche;;;;;
18/02/2025;BARILOCHE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);ÁGATA;12000,00;0,00;TRANSF. ENTRE CONTAS AGATA (ENTRADA);FluxoBariloche;;;;;
05/03/2025;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-0,90;TAXAS BANCÁRIAS;FluxoBariloche;;;;;
05/03/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,80;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
06/03/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,02;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoAgata;;;;;
06/03/2025;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,65;TAXAS BANCÁRIAS;FluxoAgata;;;;;
06/03/2025;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-79,00;TAXAS BANCÁRIAS;FluxoAgata;;;;;
06/03/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,10;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
06/03/2025;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-2,20;TAXAS BANCÁRIAS;FluxoBariloche;;;;;
06/03/2025;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-79,00;TAXAS BANCÁRIAS;FluxoBariloche;;;;;
06/03/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-79,00;TAR MANUT CONTA    ;FluxoLifecon5;;;;;
06/03/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;6,91;0,00;REND PAGO APLIC AUT MAIS;FluxoLifecon5;;;;;
06/03/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-3,30;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
06/03/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-79,00;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
06/03/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon7;;;;;
11/03/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-570,00;CONTABILIDADE;FluxoAgata;;;;;
11/03/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);BARILOCHE;0,00;-15000,00;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);FluxoAgata;;;;;
11/03/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA TÉCNICA;DAVID DOMBROSKI KUBITZ;0,00;-2500,00;MENSALIDADE DAVID;FluxoAgata;;;;;
11/03/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-2004,85;NOVO PROJETO WEB RITMO 12203A;FluxoAgata;;;;;
11/03/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;6,79;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoAgata;;;;;
11/03/2025;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,40;TAXAS BANCÁRIAS;FluxoAgata;;;;;
11/03/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (SAIDA);NORTHSIDE;0,00;-10000,00;TRANSF. ENTRE CONTAS LIFECON (SAIDA);FluxoAgata;;;;;
11/03/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,12;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
11/03/2025;BARILOCHE;CUSTO DO ATIVO;IPTU / ITR;MUNICIPIO DE CURITIBA;0,00;-8340,63;PAGAMENTO DE IPTU 2025;FluxoBariloche;;;;;
11/03/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;COPEL;0,00;-44,24;CONSUMO DE ENERGIA ELÉTRICA;FluxoBariloche;;;;;
11/03/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;SANEPAR;0,00;-59,67;CONSUMO DE ÁGUA E ESGOTO;FluxoBariloche;;;;;
11/03/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;ATENAS MAT.DE CONSTRUCAO LTDA;0,00;-7019,15;COMPRA DE MATERIAIS DE CONSTRUÇÃO PARA MURO DE CONTENÇÃO;FluxoBariloche;;;;;
11/03/2025;BARILOCHE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-645,00;SERVIÇOS CONTÁBEIS PRESTADOS;FluxoBariloche;;;;;
11/03/2025;BARILOCHE;CUSTO DO ATIVO;LOCAÇÃO DE APOIO;VALDCLEI I VIEIRA-CONTAINER;0,00;-612,20;ALUGUEL DE BANHEIRO E CONTAINER;FluxoBariloche;;;;;
11/03/2025;BARILOCHE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);ÁGATA;15000,00;0,00;TRANSF. ENTRE CONTAS AGATA (ENTRADA);FluxoBariloche;;;;;
11/03/2025;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ CONTADORES LTDA;0,00;-2130,00;SERVIÇOS CONTÁBEIS PRESTADOS;FluxoLifecon7;;;;;
11/03/2025;NORTHSIDE;CUSTO DO ATIVO;ASSESSORIA TÉCNICA;BAUER CONSTRUCOES ;0,00;-6500,00;ACOMPANHAMENTO DE OBRA NORTHSIDE RITHMO;FluxoLifecon7;;;;;
11/03/2025;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS AGATA (ENTRADA);AGATA PARTICIPACOES LTDA;10000,00;0,00;TRANSF. ENTRE CONTAS AGATA (ENTRADA);FluxoLifecon7;;;;;
14/03/2025;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;HOMEGA;100000,00;0,00;APORTE DE CAPITAL SCP;FluxoAgata;;;;;
14/03/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (SAIDA);NORTHSIDE;0,00;-100000,00;TRANSF. ENTRE CONTAS LIFECON (SAIDA);FluxoAgata;;;;;
14/03/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE EDIFICAÇÕES;RUPPENTHAL ENG. E CONST. LTDA;0,00;-95156,33;EXECUÇÃO DE MURO E FUNDAÇÕES;FluxoLifecon7;;;;;
14/03/2025;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS AGATA (ENTRADA);AGATA PARTICIPACOES LTDA;100000,00;0,00;TRANSF. ENTRE CONTAS AGATA (ENTRADA);FluxoLifecon7;;;;;
31/03/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);BARILOCHE;0,00;-11000,00;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);FluxoAgata;;;;;
31/03/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-1967,34;ASSESSORIA DE INFORMÁTICA;FluxoAgata;;;;;
31/03/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;4,35;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoAgata;;;;;
31/03/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;BARBOSA CONSTRUCAO E REFORMAS ;0,00;-1200,00;DIÁRIAS MÃO DE OBRA MURO DE CONTENÇÃO (NOTA 16/10/2024 ~24 mil) ;FluxoBariloche;;;;;
31/03/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;ATENAS MAT.DE CONSTRUCAO LTDA;0,00;-395,20;MATERIAL MURO CONTENÇÃO;FluxoBariloche;;;;;
31/03/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;ATENAS MAT.DE CONSTRUCAO LTDA;0,00;-1486,30;MATERIAL MURO CONTENÇÃO;FluxoBariloche;;;;;
31/03/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;ATENAS MAT.DE CONSTRUCAO LTDA;0,00;-668,00;MATERIAL MURO CONTENÇÃO;FluxoBariloche;;;;;
31/03/2025;BARILOCHE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);ÁGATA;11000,00;0,00;TRANSF. ENTRE CONTAS AGATA (ENTRADA);FluxoBariloche;;;;;
31/03/2025;NORTHSIDE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;COMUSA;0,00;-53,49;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;FluxoLifecon7;;;;;
31/03/2025;NORTHSIDE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;RGE;0,00;-95,12;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;FluxoLifecon7;;;;;
31/03/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,03;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon7;;;;;
02/04/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,03;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoAgata;;;;;
02/04/2025;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,65;TAXAS BANCÁRIAS;FluxoAgata;;;;;
02/04/2025;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-79,00;TAXAS BANCÁRIAS;FluxoAgata;;;;;
02/04/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,02;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
02/04/2025;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-0,90;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
02/04/2025;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-79,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
02/04/2025;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,10;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
02/04/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-79,00;TAR MANUT CONTA    ;FluxoLifecon5;;;;;
02/04/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;7,26;0,00;REND PAGO APLIC AUT MAIS;FluxoLifecon5;;;;;
02/04/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-79,00;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
02/04/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-2,75;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
02/04/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,02;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon7;;;;;
04/04/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,94;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
04/04/2025;BARILOCHE;CUSTO DO ATIVO;DESPESAS INICIAIS (CALÇAMENTO, JARDINAMENTO, LIGAÇÃO DE ÁGUA E ENERGIA ENTRE OUTROS);BARBOSA CONSTRUCAO E REFORMAS ;0,00;-3900,00;MÃO DE OBRA TAPUME (NOTA 16/10/2024 ~24 mil) ;FluxoBariloche;;;;;
07/04/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-570,00;ASSESSORIA CONTÁBIL;FluxoAgata;;;;;
07/04/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,21;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoAgata;;;;;
07/04/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,17;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
07/04/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;SANEPAR;0,00;-50,42;CONSUMO DE ÁGUA E ESGOTO;FluxoBariloche;;;;;
07/04/2025;BARILOCHE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-645,00;ASSESSORIA CONTÁBIL;FluxoBariloche;;;;;
07/04/2025;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ CONTADORES LTDA;0,00;-2130,00;ASSESSORIA CONTÁBIL;FluxoLifecon7;;;;;
07/04/2025;NORTHSIDE;CUSTO DO ATIVO;ASSESSORIA TÉCNICA;BAUER CONSTRUCOES ;0,00;-6500,00;ASSESSORIA TÉCNICA;FluxoLifecon7;;;;;
07/04/2025;NORTHSIDE;CUSTO DO ATIVO;SEGURANÇA;RAQUEL CELONI DOMBROSKI;0,00;-483,00;CAMERA DE MONITORAMENTO DE OBRA;FluxoLifecon7;;;;;
07/04/2025;NORTHSIDE;CUSTO DO ATIVO;SEGURANÇA;RONDA SECURITY LTDA;0,00;-160,00;SEGURANÇA NORTHSIDE DUAS MENSALIDADES FEV MARÇO;FluxoLifecon7;;;;;
07/04/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;2,35;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon7;;;;;
11/04/2025;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;HOMEGA;150000,00;0,00;APORTE DE CAPITAL SCP;FluxoAgata;;;;;
14/04/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);BARILOCHE;0,00;-10000,00;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);FluxoAgata;;;;;
14/04/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA TÉCNICA;DAVID DOMBROSKI KUBITZ;0,00;-2500,00;MENSALIDADE DAVID;FluxoAgata;;;;;
14/04/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-1825,34;SERVIÇOS DIGITAIS;FluxoAgata;;;;;
14/04/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;3,61;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
14/04/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,10;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
14/04/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;DGRAU;0,00;-5000,00;VALOR INICIAL EMPREITEIRO MURO DE CONTENÇÃO ;FluxoBariloche;;;;;
14/04/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;COPEL;0,00;-44,21;CONSUMO DE ENERGIA ELÉTRICA;FluxoBariloche;;;;;
14/04/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;DAVID DOMBROSKI KUBITZ;0,00;-639,90;REEMBOLSO DE MATERIAL;FluxoBariloche;;;;;
14/04/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;ALCANCE EQUIPAMENTOS;0,00;-370,00;ALUGUEL DA BETONEIRA;FluxoBariloche;;;;;
14/04/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;VALDCLEI I VIEIRA-CONTAINER;0,00;-612,80;ALUGUEL CONTAINERS E BANHEIRO;FluxoBariloche;;;;;
14/04/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;ATENAS MAT.DE CONSTRUCAO LTDA;0,00;-3678,14;PARCELA (1/3) - NOTAFISCAL 2898 ATENAS;FluxoBariloche;;;;;
14/04/2025;BARILOCHE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);ÁGATA;10000,00;0,00;APORTE;FluxoBariloche;;;;;
14/04/2025;NORTHSIDE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;COMUSA;0,00;-46,69;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;FluxoLifecon7;;;;;
14/04/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon7;;;;;
22/04/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,75;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
22/04/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (SAIDA);ITAÚ;0,00;-50000,00;TRANSF. ENTRE CONTAS LIFECON (SAIDA);FluxoAgata;;;;;
22/04/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,65;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
22/04/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;EMPREITEIRA CALIARI;0,00;-2546,50;CORTE DO TERRENO E FURAÇÃO 19 ESTACAS;FluxoBariloche;;;;;
22/04/2025;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);RUPPENTHAL ENG. E CONST. LTDA;0,00;-2215,55;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);FluxoLifecon7;;;;;
22/04/2025;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);RUPPENTHAL ENG. E CONST. LTDA;0,00;-3191,95;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);FluxoLifecon7;;;;;
22/04/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;SO ARTE COMUNICACAO VISUAL LTDA;0,00;-2900,00;COMPRA DE LONA PARA PLACAS DE SINALIZACAO;FluxoLifecon7;;;;;
22/04/2025;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS AGATA (ENTRADA);AGATA PARTICIPACOES LTDA;50000,00;0,00;TRANSF. ENTRE CONTAS AGATA (ENTRADA);FluxoLifecon7;;;;;
23/04/2025;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;HOMEGA;80000,00;0,00;APORTE DE CAPITAL SCP;FluxoAgata;;;;;
28/04/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);BARILOCHE;0,00;-80000,00;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);FluxoAgata;;;;;
28/04/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;3,33;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
28/04/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;ARIELE REGINA PEREIRA;0,00;-3800,00;PAGAMENTO SERVIÇO INSTALAÇÃO DA REDE ESGOTO ;FluxoBariloche;;;;;
28/04/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;ALCANCE EQUIPAMENTOS;0,00;-460,50;LOCAÇÃO DE ANDAIMES 3 TORRES 1 MÊS ;FluxoBariloche;;;;;
28/04/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;DGRAU;0,00;-15692,00;PAGAMENTO PARCELA (1/4) - PRIMEIRA ETAPA CONCLUIDA;FluxoBariloche;;;;;
28/04/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;PHAROS ENGENHARIA E CONSULTORIA SS LTDA;0,00;-1000,00;ATUALIZAÇÃO DE PROJETO;FluxoBariloche;;;;;
28/04/2025;BARILOCHE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);ÁGATA;80000,00;0,00;APORTE PARA MURO DE CONTEÇÃO;FluxoBariloche;;;;;
28/04/2025;NORTHSIDE;CUSTO DO ATIVO;SEGURANÇA;RAQUEL CELONI DOMBROSKI;0,00;-300,00;SEGURANÇA;FluxoLifecon7;;;;;
28/04/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;SO ARTE COMUNICACAO VISUAL LTDA;0,00;-3780,00;MARKETING;FluxoLifecon7;;;;;
28/04/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,90;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon7;;;;;
02/05/2025;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,80;TAXAS BANCÁRIAS;FluxoBariloche;;;;;
02/05/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,40;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
02/05/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-0,90;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
05/05/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,01;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
05/05/2025;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-79,00;TAR MANUT CONTA    04/25;FluxoAgata;;;;;
05/05/2025;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,65;TAR PIX PGTO TRANSF;FluxoAgata;;;;;
05/05/2025;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-79,00;TAXAS BANCÁRIAS;FluxoBariloche;;;;;
05/05/2025;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-5,50;TAXAS BANCÁRIAS;FluxoBariloche;;;;;
05/05/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,01;0,00;TAXAS BANCÁRIAS;FluxoBariloche;;;;;
05/05/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-72,43;TAR MANUT CONTA    ;FluxoLifecon5;;;;;
05/05/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;5,59;0,00;REND PAGO APLIC AUT MAIS;FluxoLifecon5;;;;;
